Text,Source,URL
"Se existissem dúvidas de que a tecnologia está a mudar o sistema produtivo em Portugal, no ano de 2015 as nossas empresas tecnológicas valiam 1% do PIB, em 2021 passaram a valer 18% do PIB, 37 mil milhões de euros.","António Costa Silva, ministro da Economia e do Mar, Parlamento, 27 de Outubro de 2022",https://www.publico.pt/2022/10/29/economia/noticia/sector-tecnologico-portugues-vale-18-produto-interno-bruto-2025638
O valor é alto – mas é conducente com os valores pagos naquela empresa – tal como aconteceu na Caixa Geral de Depósitos (CGD) onde pagaram 1 milhão de euros a um administrador e 750 mil euros a outro,"Pedro Nuno Santos, ex-ministro das Infra-Estruturas",https://www.publico.pt/2023/06/15/economia/noticia/cgd-pagaram-milhao-euros-exadministrador-750-mil-euros-pedro-nuno-santos-2053457
“Então os senhores há menos de um ano votaram contra uma proposta deste Parlamento para reduzir as portagens e agora querem circular sem pagar? O PS é que não quis abolir portagens.”,"Carlos Peixoto, deputado do PSD, a 13 de Maio, no Parlamento",https://www.publico.pt/2021/05/17/politica/noticia/ps-votou-ha-menos-ano-reducao-preco-portagens-1962640
"Caso não ocorra qualquer demissão, passará a ocorrer um facto inédito em toda a democracia portuguesa: a direcção do Sistema de Informações da República Portuguesa (SIRP) deixará de ter a confiança do maior partido da oposição","Luís Montenegro, presidente do PSD",https://www.publico.pt/2023/06/09/politica/noticia/inedito-sirp-deixar-confianca-maior-partido-oposicao-2052775
“A seguir vou comprar a Coca-Cola para pôr-lhe cocaína outra vez.”,"Elon Musk, líder da Tesla e da SpaceX",https://www.publico.pt/2022/04/29/ciencia/noticia/cocacola-ja-cocaina-elon-musk-2004284
"Segundo o PSD, o transporte de órgãos para transplante está a ser feito por carros normais de patrulha, mais lentos e menos seguros. A GNR confirma que a viatura em causa está para reparação, mas desmente que esta situação esteja a pôr em causa o transporte de órgãos.",NONE,https://www.publico.pt/2021/08/06/sociedade/noticia/viatura-altacilindrada-gnr-parada-ha-cinco-meses-oficina-transporte-orgaos-forma-lenta-menos-segura-1973323
"“Disse várias vezes que, seguramente, a seguir ao Natal nós iríamos ter maiores dificuldades.”","António Costa, primeiro-ministro, no programa Circulatura do Quadrado, TVI, 27 de Janeiro",https://www.publico.pt/2021/01/28/politica/noticia/sim-antonio-costa-ja-avisado-situacao-piorar-seguir-natal-1948341
"""Quando a procura cai, o que se deve fazer é tentar baixar o preço para vender mais. A Apetro diz que tem de aumentar o preço porque baixou o consumo""",João Pedro Matos Fernandes,https://www.publico.pt/2021/07/15/economia/noticia/empresas-petroliferas-aumentam-preco-combustiveis-procura-baixa-1970480
"“Não foi sequer o PS que chumbou os candidatos do Chega, foram mais de 80% dos deputados da Assembleia da República. Acho que é evidente que há forças democráticas que percebem que nas instituições, sempre que puderem, não deixarão passar interlocutores que são xenófobos, racistas, e antissistema democrático.”","Eurico Brilhante Dias, líder parlamentar socialista, em entrevista ao Diário de Notícias",https://www.publico.pt/2022/04/01/politica/noticia/vicepresidentes-chega-chumbados-80-parlamento-2000986
"Este aumento [de pensões] não é aumento nenhum. É apenas uma devolução às pessoas daquele corte que António Costa fez no ano passado.Luís Montenegro, presidente do PSD",O contexto,https://www.publico.pt/2023/06/30/politica/noticia/aumento-intercalar-pensoes-devolucao-daquilo-ja-pago-2055302
“O último estudo é de 2019 e aponta para quase 30% das crianças com excesso de peso e obesidade. Vai ser publicado em breve o novo relatório e eu estou com receio de que os números sejam ainda piores porque houve a pandemia pelo meio. E na pandemia as crianças aumentaram bastante de peso.”,"Ana Vieira, nutricionista, em entrevista ao Expresso",https://www.publico.pt/2023/01/13/sociedade/noticia/tres-criancas-portuguesas-excesso-peso-2034977
Há milhares de emigrantes portugueses na Europa que voltaram a não receber a documentação necessária para votar na repetição das eleições.,Rui Rio,https://www.publico.pt/2022/03/18/politica/noticia/milhares-portugueses-emigrantes-europa-nao-receberam-boletim-voto-eleicoes-1999357
“A ajuda pública estimada até 2024 [para a TAP] terá um impacto positivo na economia cerca de duas a três vezes superior até 2030”.,"Miguel Frasquilho, presidente do conselho de administração da TAP, no Parlamento, 23 de Fevereiro",https://www.publico.pt/2021/02/27/economia/noticia/ajuda-publica-tap-podera-impacto-positivo-economia-cerca-duas-tres-vezes-superior-ate-2030-1952292
"“Tenho pena que o Presidente da República tenha ido ao Qatar e nunca a Odemira. Em Portugal, não há falta de questões de direitos humanos para onde olhar”","Ana Gomes, ex-eurodeputada do PS",https://www.publico.pt/2022/12/02/politica/noticia/marcelo-qatar-tempo-ir-odemira-2029962
"[Há dois anos, a vontade da Iniciativa Liberal em relação à posição a ocupar no hemiciclo] “nem foi considerada e foi dado como facto consumado”",Fonte oficial da IL à agência Lusa,https://www.publico.pt/2022/02/11/politica/noticia/iniciativa-liberal-ja-pedido-sentar-centro-hemiciclo-ha-dois-anos-1995184
"“Os tradutores e intérpretes [afegãos] que trabalharam connosco têm o direito de trazer uma esposa, no caso de haver mais do que uma, como acontece, por vezes, no Afeganistão”João Gomes Cravinho",O contexto,https://www.publico.pt/2021/08/28/politica/noticia/refugiados-afegaos-podem-trazer-esposa-1975481
"“Nesta terceira vaga conseguimos trazer com grande sacrifício, determinação e persistência, de dias em que chegámos a ser os piores do mundo para a situação em que hoje nos encontramos, em que no espaço europeu só a Islândia está melhor que Portugal”.",O contexto,https://www.publico.pt/2021/04/02/politica/noticia/so-islandia-melhor-portugal-indicadores-controlo-pandemia-1956932
“Um dos objectivos do programa eleitoral do PSD é revogar a Lei de Bases da Saúde.”,"António Costa, no domingo, na SIC, durante o frente-a-frente com o líder do CDS, Francisco Rodrigues dos Santos",https://www.publico.pt/2022/01/10/politica/noticia/psd-promete-programa-eleitoral-revogar-recente-lei-bases-saude-1991335
"Há muitos anos que o Regime Geral de Urbanização e de Edificação prevê a posse administrativa para efeitos de reabilitação e até o arrendamento forçado. Mais recentemente, a lei número 31 de 2014 (...) diz o seguinte: os edifícios e as fracções autónomas objecto de acção de reabilitação podem ser sujeitos a arrendamento forçado nos casos e nos termos previstos na lei. E, devo dizer-lhe, este diploma de 2014 foi assinado não por três marxistas ignorantes, mas por três pessoas sábias e creio que nenhuma delas marxista. Foi assinado, em primeiro lugar, pela presidente da Assembleia da República de então, Maria Assunção Esteves, uma pessoa sábia e duvido que marxista. Foi promulgado pelo professor doutor Aníbal Cavaco Silva, sábio dos sábios e, creio, seria uma enorme injustiça dar-lhe qualquer veleidade de marxista. E, finalmente, foi referendado pelo não menos sábio Pedro Passos Coelho, que, seguramente, não é marxista.","Primeiro-ministro, António Costa, em debate na Assembleia da República, a 22 de Março",https://www.publico.pt/2023/03/24/economia/noticia/arrendamento-forcado-ja-existe-ha-anos-costa-2043680
"“Aliás, se olharmos para aquilo que é o estudo do SICAD [Serviço de Intervenção nos Comportamentos Adictivos e Substâncias], que é o organismo público que tem responsabilidade de olhar para este assunto, no universo mais vasto dos jogos a dinheiro, a raspadinha é a que representa a taxa mais baixa do jogo patológico, curiosamente.”","Edmundo Martinho, provedor da Santa Casa de Misericórdia",https://www.publico.pt/2021/06/22/sociedade/noticia/raspadinha-representa-taxa-baixa-jogo-patologico-1967375
Fiquei hoje [terça-feira] a saber que o Futebol Clube do Porto recebeu 400 mil euros da UEFA pela cooperação na organização da final da Champions League. Quem diria!,Edite Estrela,https://www.publico.pt/2021/06/09/desporto/noticia/fc-porto-recebeu-400-mil-euros-realizar-final-liga-campeoes-1965856
O senhor [Joaquim Miranda Sarmento] defendeu em 2019 a reposição IVA da restauração para 23%.,António Costa,https://www.publico.pt/2022/07/20/politica/noticia/lider-parlamentar-psd-defendeu-aumento-iva-restauracao-23-2014389
"""11 motoristas só no gabinete [do primeiro-ministro]”","Iniciativa Liberal, sobre o número de motoristas do gabinete de António Costa",https://www.publico.pt/2022/07/29/politica/noticia/gabinete-primeiroministro-11-motoristas-afirma-il-2015349
"“Em Espanha, o salário mínimo está a caminho dos mil euros.”","Jerónimo de Sousa, secretário-geral do PCP",https://www.publico.pt/2021/10/26/politica/noticia/salario-minimo-espanha-caminho-mil-euros-jeronimo-sousa-1982598
"“Pedro Pinho é portista, é sócio do FC Porto e não tem nenhum cargo no FC Porto. É empresário de futebol e trabalha com muitos clubes e não só com o FC Porto”","Jorge Nuno Pinto da Costa, presidente do FC Porto",https://www.publico.pt/2021/04/29/desporto/noticia/empresario-pedro-pinho-ligacoes-fc-porto-1960544
"“O tribunal considerou os serviços mínimos ilegais [em 2018], o Ministério da Educação recorreu, mas foi novamente considerado ilegal.”","Mário Nogueira, secretário-geral da Fenprof",https://www.publico.pt/2023/02/16/sociedade/noticia/2018-tribunal-considerou-servicos-minimos-ilegais-mario-nogueira-2039188
"“Como é que é possível que se pratique preços numa carreira regular de transporte de aviação, de 900 e tal quilómetros, a preços de 1083 euros?”","Miguel Albuquerque, presidente do Governo Regional da Madeira, 15 de Novembro de 2021",https://www.publico.pt/2021/11/16/economia/noticia/voos-tap-continente-madeira-custam-1083-euros-1985214
"“Refira-se que o direito de manifestação não está (e não pode estar) sujeito, nos termos da Constituição, a qualquer autorização ou condicionamento por parte das câmaras municipais”","Luís Newton, citando Fernando Medina em Maio de 2021",https://www.publico.pt/2023/05/19/politica/noticia/manifestacoes-dispensam-autorizacao-camaras-2050292
"Portugal tem a maior reserva de lítio da Europa e a oitava maior do mundo, com mais de 60 mil toneladas de reservas.","António Costa, primeiro-ministro",https://www.publico.pt/2023/04/14/azul/noticia/portugal-maior-reserva-litio-europa-2046111
"“Aquilo que está a dificultar não é nada do campo político, mas sim do campo técnico e económico [porque] há uma assimetria de impacto das sanções. Portugal, por exemplo, não teria nenhuma dificuldade em fechar amanhã a torneira do gás ou do petróleo russo”.","Afirmação do ministro dos Negócios Estrangeiros, João Gomes Cravinho, citado pela Agência Lusa.",https://www.publico.pt/2022/05/16/economia/noticia/portugal-nao-nenhuma-dificuldade-fechar-torneira-gas-petroleo-russo-2006395
"“Já me tinha deslocado a países vários com votos contra [de deputados], por haver a ideia, daqueles que votavam contra minoritariamente, de que não sendo democracias, não fazia sentido lá ir ou que qualquer contacto seria uma legitimação”.","Marcelo Rebelo de Sousa, Presidente da República",https://www.publico.pt/2022/11/23/politica/noticia/deputados-ja-votaram-varias-vezes-viagens-marcelo-2028853
"“Até aí [crise dos professores no início de Maio de 2019], estávamos nas sondagens pratica e tecnicamente empatados com o PS”","Paulo Rangel, em entrevista à RR dia 15",https://www.publico.pt/2021/11/17/politica/noticia/ps-psd-empatados-sondagens-ate-2019-1985318
"embora pouco diferenciados, os preços médios de gasolinas 95 e gasóleos simples revelam algumas diferenças regionais
em Agosto, a diferença de valor entre o preço médio nacional e o preço médio nos distritos portugueses para a gasolina simples 95 e gasóleo simples é genericamente mais elevada nos distritos de Bragança, Beja, Lisboa e Faro",,https://www.publico.pt/2021/10/14/economia/noticia/preco-gasolina-ultimate-chegou-2-euros-litro-beja-1981040
"""Em sete anos de governação socialista, o número de trabalhadores a recibos verdes aumentou cerca de 14% na Administração Pública""",Requerimento do PSD entregue no Parlamento,https://www.publico.pt/2023/04/07/politica/noticia/recibos-verdes-estado-aumentaram-14-2045319
"O líder do PSD afirmou que o Governo quer que, dos impostos dos portugueses, “paguem ao Dr. Pedro Adão e Silva mais de 300 mil euros para organizar ou ajudar a organizar as comemorações” dos 50 anos do 25 de Abril. “Considero isto absolutamente escandaloso e considero mesmo que se pode ler que é um pagamento pelos serviços prestados ao Partido Socialista com os impostos dos portugueses”, acusou. Por outro lado, Rui Rio referiu-se à indicação da deputada do PS Ana Paula Vitorino para presidir à Autoridade da Mobilidade e dos Transportes (AMT), “com um salário ainda maior”.",Rui Rio,https://www.publico.pt/2021/06/11/economia/noticia/ana-paula-vitorino-ira-salario-maior-pedro-adao-silva-rui-rio-1966168
"[O Dínamo Kiev] Tem um treinador, Mircea Lucescu, que é o mais titulado do mundo no activo?","Jorge Jesus, treinador do Benfica.",https://www.publico.pt/2021/09/13/desporto/noticia/treinador-dinamo-kiev-mircea-lucescu-treinador-titulos-ganhos-actividade-1977311
"Uma publicação partilhada nesta quarta-feira no Twitter dava conta de que o movimento The Tyre Extinguishers, que se caracteriza por esvaziar os pneus dos veículos SUV e 4x4, tinha chegado a Portugal. Um internauta divulgou duas imagens, nas quais era visível um carro com os pneus esvaziados e um papel colocado no pára-brisas, assinado pelo grupo internacional de activistas pelo clima. ""Esvaziámos um ou mais dos teus pneus"" porque ""conduzir este veículo gigante em áreas urbanas tem consequências para as outras pessoas"", pode ler-se no documento deixado na viatura. As fotografias geraram comentários de indignação nas redes sociais.",twitter,https://www.publico.pt/2023/06/01/azul/noticia/grupo-internacional-activistas-esvazia-pneus-carros-suv-chegou-portugal-2051821
"""Uma coisa é uma prerrogativa que o partido tem, outra é a eleição. É um cargo electivo que tem que passar pelo crivo positivo dos colegas parlamentares. É assim também no Parlamento Europeu.","Rui Tavares, referindo-se ao direito de os partidos indicarem um vice-presidente da Assembleia da República (AR)",https://www.publico.pt/2022/02/04/politica/noticia/candidaturas-vicepresidentes-pe-aprovadas-1994344
"""Fala de contingentes quando os contingentes estiveram suspensos durante muitos anos, designadamente por decisão do Governo de que fez parte [Carlos Moedas] e porque a taxa de desemprego atingiu então praticamente 18%.""","Eurico Brilhante Dias, líder parlamentar do PS",https://www.publico.pt/2023/02/10/politica/noticia/contingentes-imigrantes-suspensos-decisao-governo-moedas-fez-parte-2038395
"“Ainda hoje com Espanha reafirmámos a decisão de, apesar de os níveis da pandemia de um lado e de outro da fronteira permitirem a reabertura, manter a fronteira encerrada para conter as tradicionais deslocações de Semana Santa.”","António Costa, primeiro-ministro",https://www.publico.pt/2021/03/12/politica/noticia/sair-pais-partir-segundafeira-1954172
Nunca propus um acordo parlamentar por apenas dois anos. Disse que devia ser de quatro e que se podia avaliar a meio.,António Costa,https://www.publico.pt/2021/12/28/politica/noticia/rui-rio-propos-acordo-parlamentar-dois-anos-ps-argumenta-proprio-1990117
"“Em vez de reduzir as portagens em 50%, o Governo recorreu a uma patranha no sentido de apenas reduzir portagens, na maioria dos troços ou sublanços, entre 42% e 48%”","Carlos Peixoto, vice-presidente da bancada parlamentar do PSD.",https://www.publico.pt/2021/07/03/politica/noticia/governo-nao-diminuiu-preco-portagens-lei-1968888
“É uma mancha na credibilidade e na seriedade do discurso do PSD”,,https://www.publico.pt/2020/11/28/politica/noticia/verdade-rio-mudou-posicao-portagens-1940961
“Foi abandonado [na Casa do Douro] o modelo de livre inscrição e regulação pelo próprio sector para um modelo estatizante que é igual ao modelo do Estado Novo”,Assunção Cristas,https://www.publico.pt/2019/09/26/politica/noticia/verdade-casa-douro-vai-voltar-sistema-igual-vigorava-tempo-estado-novo-1887974
“Só por três vezes um partido que estava no Governo ganhou as eleições europeias”,", António Costa, primeiro-ministro",https://www.publico.pt/2023/02/03/politica/noticia/so-tres-partidos-ganharam-europeias-governo-2037365
"Na início da semana, pouco depois de os taliban terem tomado a cidade de Cabul, uma imagem de um avião da força-aérea norte-americana foi amplamente partilhada nas redes sociais.",redes sociais,https://www.publico.pt/2021/08/20/mundo/noticia/imagem-aviao-forca-aerea-norteamericana-transportar-centenas-pessoas-afeganistao-verdadeira-1974762
"“Se compararmos com o resto da Europa, a taxa é positiva no ranking europeu, mas isso não significa que cobre todas as pessoas.”",,https://www.publico.pt/2022/09/02/sociedade/noticia/taxa-cobertura-creches-portugal-positiva-comparada-resto-europa-2019207
"Desde Fevereiro de 2007 que o PCP tem vindo a propor a criminalização do enriquecimento injustificado. Ao longo de vários anos e legislaturas, as propostas do PCP contaram sempre com os votos contra do PS, do PSD e do CDS.","João Oliveira, líder parlamentar do PCP",https://www.publico.pt/2021/04/17/politica/noticia/enriquecimento-ilicito-proposto-pcp-contou-votos-ps-psd-cds-1958835
"“Honrei a minha palavra. Ao longo destes dois anos, várias vezes o doutor Rui Rio disse que estava disponível para negociar. Mas eu o que disse aos cidadãos, aos eleitores é que o mandato que tínhamos era prosseguir a geringonça.”",,https://www.publico.pt/2022/01/05/politica/noticia/costa-preferiu-negociar-geringonca-nao-psd-orcamentos-estado-1990813
"“As próprias Forças Armadas detectaram e, mal detectaram, comunicaram às autoridades judiciárias para tomarem as providências necessárias”.","António Costa, 8 de Novembro 2021",https://www.publico.pt/2021/11/09/politica/noticia/forcas-armadas-detectaram-suspeitas-republica-centroafricana-1984235
"Catarina Martins foi a primeira a sugerir um acordo de esquerdas para uma governação.
Catarina Martins, em entrevista à CNN Portugal, 29-12-2021
A frase da líder do BE sugere que ela foi a primeira a avançar com a possibilidade da criação de um acordo esquerdas que viabilizasse um Governo PS, como viria a acontecer depois da eleição legislativa de 2015. O PSD ganhou sem maioria e, depois de Jerónimo de Sousa, na noite eleitoral, ter sugerido que também estaria disponível para um acordo, António Costa conseguiu um acordo escrito com BE, PCP e PEV que lhe permitiu governar por quatro anos.",,https://www.publico.pt/2021/12/31/politica/noticia/catarina-martins-primeira-sugerir-acordo-esquerdas-governacao-1990338
"“Nós vamos chegar ao grau de imunização dos ingleses mais ou menos ao mesmo tempo do que eles""","António Costa em entrevista ao Jornal de Notícias, Diário de Notícias e TSF",https://www.publico.pt/2021/05/02/sociedade/noticia/vamos-chegar-grau-imunizacao-ingleses-menos-tempo-tal-costa-1960852
"Após um levantamento detalhado da agenda da competição, constatamos que o Vitória Sport Clube se encontrará, até à 22.ª jornada, no topo dos clubes com mais jogos efectuados a uma segunda-feira (...)",Excerto da carta aberta enviada pela AVS à Liga portuguesa de futebol,https://www.publico.pt/2023/01/27/desporto/noticia/vitoria-clubes-jogos-liga-segundafeira-2036715
"“Nós esforçámo-nos por fazer alguma renovação [nas listas de deputados]. Vão sair alguns deputados que estavam lá há mais de 20, 30, quase 40 anos em alguns casos.”",,https://www.publico.pt/2021/12/10/politica/noticia/renovacao-bancada-parlamentar-rui-rio-1988099
"“Não vimos nelas [tomadas de posição de Suzana Garcia] algo que não pudesse ser admitido no âmbito da pluralidade de opiniões deste partido”. José Silvano, secretário-geral do PSD",". José Silvano, secretário-geral do PSD",https://www.publico.pt/2021/04/10/politica/noticia/prova-factos-declaracoes-suzana-garcia-inseremse-pluralidade-psd-1957947
